Content ID,Content Type,Genre,Release Date,Time of Day,Day of the Week,Duration (mins),Viewership,Average Watch Time (mins),Peak Viewership Time,Peak Viewership Day,Viewer Age,Viewer Gender,Viewer Location,Likes,Shares,Comments,User Ratings,Seasonality,Content Popularity,Competitor Content,Promotion Data,Subscription Data
887,Movie,Sci-Fi,09-05-2024,09:18 PM,Thursday,132,49286,33,09:22 PM,Saturday,35-44,Female,UK,773,1370,510,1,Fall,High,Similar Romance F,30% off,8874
888,Movie,Action,8/23/2024,07:44 AM,Sunday,116,15242,75,06:41 PM,Saturday,25-34,Male,Germany,2281,660,68,4.3,Spring,Medium,Similar Thriller H,Email Campaign,14954
889,Series,Drama,8/16/2024,03:40 AM,Wednesday,867,51913,86,01:24 PM,Sunday,25-34,Female,Germany,390,488,1400,1.5,Summer,Low,Similar Sci-Fi E,Online Ads,2663
890,Movie,Comedy,08-06-2024,09:30 PM,Sunday,147,62689,60,10:43 AM,Tuesday,45-54,Male,Italy,1143,29,521,3,Spring,High,Similar Romance F,Email Campaign,545
891,Documentary,Drama,7/26/2024,12:03 PM,Thursday,117,12508,37,08:18 AM,Friday,25-34,Female,UK,35,55,149,4.2,Winter,High,Similar Thriller H,Print Media,6721
892,Documentary,Drama,09-07-2024,03:15 AM,Wednesday,85,31708,43,12:38 PM,Saturday,35-44,Female,UK,1939,1980,651,4.4,Summer,High,Similar Doc C,Email Campaign,10068
893,Movie,Action,8/25/2024,09:44 PM,Wednesday,148,60970,71,02:33 PM,Sunday,45-54,Female,Australia,1178,1887,465,1,Spring,Low,Similar Action D,TV Ads,8825
894,Documentary,History,09-05-2024,07:38 PM,Thursday,104,96883,86,08:31 AM,Friday,25-34,Male,Canada,435,1083,1374,1.9,Spring,High,Similar Thriller H,Social Media,6338
895,Series,Drama,7/27/2024,03:09 AM,Wednesday,487,63971,123,04:37 AM,Saturday,35-44,Female,India,1749,223,561,4.2,Summer,High,Similar Romance F,30% off,4370
896,Movie,Romance,8/13/2024,10:08 AM,Tuesday,148,81299,79,06:50 PM,Sunday,25-34,Female,Italy,1579,933,917,2.3,Spring,High,Similar Thriller H,Print Media,16293
897,Documentary,Drama,8/25/2024,03:50 AM,Tuesday,86,79473,37,09:04 AM,Friday,25-34,Female,USA,400,1290,54,1,Winter,Low,Similar History G,TV Ads,16671
898,Series,Action,7/28/2024,06:59 AM,Thursday,858,60617,84,03:36 AM,Saturday,45-54,Male,France,1137,1431,266,4,Spring,Low,Similar Romance F,TV Ads,12975
899,Documentary,Sci-Fi,09-03-2024,06:31 PM,Wednesday,64,15552,45,07:26 PM,Saturday,18-24,Female,France,2372,1222,1365,4.8,Spring,Medium,Similar Movie A,Online Ads,16650
900,Series,Comedy,8/30/2024,12:11 PM,Sunday,972,56304,85,03:47 PM,Sunday,18-24,Female,Italy,139,1260,256,4.1,Spring,Low,Similar Movie A,Email Campaign,17171
901,Movie,History,7/28/2024,05:09 PM,Friday,158,60492,130,12:36 AM,Tuesday,45-54,Male,France,2226,821,1186,4.5,Winter,Medium,Similar Action D,TV Ads,2103
902,Documentary,Romance,08-09-2024,03:01 PM,Sunday,82,753,44,11:59 AM,Friday,25-34,Male,India,677,101,942,2.6,Winter,Low,Similar Sci-Fi E,Email Campaign,3203
903,Series,Sci-Fi,07-06-2024,11:32 AM,Monday,126,78751,46,08:42 AM,Saturday,25-34,Female,UK,1016,943,88,3,Winter,High,Similar History G,30% off,15916
904,Movie,Fantasy,7/26/2024,06:05 AM,Saturday,150,60345,79,01:12 PM,Sunday,25-34,Male,UK,1994,564,180,2,Spring,Medium,Similar Movie A,Email Campaign,5407
905,Series,Sci-Fi,8/17/2024,05:00 AM,Wednesday,1079,95391,58,06:32 PM,Friday,45-54,Female,UK,2311,341,1165,2,Spring,Low,Similar Sci-Fi E,30% off,17347
906,Movie,Thriller,8/26/2024,09:05 PM,Saturday,149,32824,76,06:24 AM,Saturday,18-24,Female,Germany,1494,1919,1081,2,Fall,High,Similar Action D,TV Ads,13490
907,Movie,History,7/15/2024,12:30 AM,Monday,131,96108,54,03:59 PM,Saturday,25-34,Male,Germany,2005,1317,40,2.1,Spring,Medium,Similar Movie A,Social Media,11826
908,Series,History,09-01-2024,08:20 AM,Friday,729,55613,59,09:29 PM,Sunday,18-24,Female,Australia,2402,446,67,1.1,Spring,Low,Similar Movie A,Email Campaign,11497
909,Series,Nature,08-12-2024,10:51 PM,Monday,195,25359,33,04:23 AM,Tuesday,25-34,Male,Germany,1483,1846,1116,4,Winter,Medium,Similar Romance F,TV Ads,10634
910,Movie,Thriller,09-05-2024,08:57 PM,Friday,104,91545,36,05:26 PM,Friday,45-54,Female,UK,2349,862,390,1,Spring,Medium,Similar Romance F,Print Media,12091
911,Movie,Drama,09-04-2024,11:08 AM,Tuesday,196,50338,111,01:34 AM,Saturday,18-24,Male,India,1370,1965,484,4.6,Spring,Medium,Similar Series B,Email Campaign,1781
912,Movie,Thriller,8/25/2024,03:16 PM,Tuesday,108,75919,84,04:20 AM,Sunday,45-54,Female,India,2650,296,329,4.2,Summer,Low,Similar History G,Online Ads,9584
913,Movie,History,7/19/2024,11:56 PM,Saturday,98,31384,45,05:58 PM,Friday,18-24,Male,USA,1675,357,798,1.1,Spring,Low,Similar History G,TV Ads,1269
914,Series,Action,08-01-2024,08:43 PM,Tuesday,268,68364,29,06:18 AM,Saturday,35-44,Female,Australia,198,337,837,2.4,Winter,Low,Similar Action D,Online Ads,14539
915,Documentary,Sci-Fi,09-11-2024,03:54 AM,Sunday,73,68652,54,02:49 AM,Sunday,25-34,Male,Australia,587,726,681,3.6,Summer,High,Similar Series B,Email Campaign,3345
916,Documentary,Fantasy,07-12-2024,03:23 PM,Thursday,121,60603,70,07:32 PM,Friday,45-54,Male,Italy,55,979,64,3.6,Winter,Low,Similar Thriller H,Social Media,14777
917,Movie,Action,7/14/2024,10:31 PM,Saturday,124,20711,65,11:35 AM,Saturday,35-44,Male,Germany,934,900,1485,4.9,Fall,High,Similar Action D,Social Media,9230
918,Documentary,Action,07-01-2024,07:13 PM,Monday,65,98021,44,08:33 PM,Saturday,25-34,Female,India,814,1616,493,4.9,Summer,High,Similar Romance F,Print Media,4445
919,Documentary,Action,09-09-2024,07:42 AM,Wednesday,115,7506,44,02:51 PM,Sunday,35-44,Female,UK,2852,1714,1170,5,Fall,Low,Similar Action D,30% off,2080
920,Documentary,Fantasy,7/28/2024,09:07 PM,Tuesday,71,83122,55,12:09 PM,Tuesday,25-34,Male,USA,2809,494,936,4.2,Spring,High,Similar Sci-Fi E,Social Media,12902
921,Series,Thriller,8/21/2024,05:49 AM,Friday,292,49859,96,12:28 PM,Friday,45-54,Female,Italy,1735,104,291,2.7,Spring,High,Similar History G,Social Media,7686
922,Series,Drama,7/31/2024,12:25 AM,Wednesday,621,64157,57,10:37 PM,Saturday,45-54,Male,Australia,1103,1499,1493,2.8,Summer,High,Similar Series B,Print Media,3254
923,Documentary,Nature,09-11-2024,04:06 AM,Sunday,92,81408,35,05:39 AM,Sunday,35-44,Male,Germany,745,952,451,4.8,Winter,Medium,Similar Sci-Fi E,Email Campaign,18710
924,Series,Nature,7/21/2024,09:10 AM,Monday,530,23407,78,10:34 PM,Friday,25-34,Female,USA,693,296,185,4.4,Winter,Low,Similar Series B,Print Media,8291
925,Series,Nature,09-09-2024,12:15 AM,Tuesday,982,95229,52,08:11 AM,Saturday,18-24,Male,Australia,1058,1218,1463,2.7,Spring,Medium,Similar Movie A,Email Campaign,17711
926,Documentary,Sci-Fi,7/19/2024,10:40 PM,Sunday,119,49205,38,12:19 PM,Saturday,18-24,Male,France,2647,733,44,3.7,Winter,Low,Similar Series B,Email Campaign,19949
927,Movie,Thriller,7/19/2024,02:11 AM,Friday,184,81764,55,08:31 AM,Sunday,45-54,Female,Germany,2566,635,443,1,Spring,High,Similar Movie A,Email Campaign,2068
928,Series,Sci-Fi,7/14/2024,03:32 AM,Saturday,225,57841,114,03:52 PM,Tuesday,25-34,Male,Australia,2523,327,89,1.5,Winter,High,Similar Thriller H,Print Media,14545
929,Documentary,Drama,8/20/2024,12:41 AM,Wednesday,55,21146,53,01:57 AM,Friday,35-44,Male,Canada,996,270,1427,2.4,Fall,Low,Similar Series B,Email Campaign,9090
930,Movie,Action,09-09-2024,03:44 PM,Monday,119,77735,63,01:46 PM,Saturday,35-44,Female,Italy,132,1433,1126,3,Winter,High,Similar Series B,Social Media,14650
931,Movie,Action,8/24/2024,09:12 AM,Wednesday,164,6601,132,03:03 AM,Sunday,18-24,Female,Germany,2980,150,1283,1,Winter,Medium,Similar Sci-Fi E,30% off,4782
932,Movie,Thriller,7/27/2024,04:28 PM,Saturday,142,14666,66,01:57 AM,Friday,18-24,Male,UK,1783,1241,1361,4.1,Summer,Medium,Similar Doc C,Online Ads,6486
933,Movie,Sci-Fi,07-09-2024,08:17 PM,Thursday,119,76529,58,06:06 PM,Saturday,35-44,Male,Italy,2153,972,1180,1,Summer,High,Similar Series B,Online Ads,19990
934,Documentary,Romance,09-01-2024,11:50 PM,Saturday,52,40420,47,07:45 AM,Sunday,35-44,Female,France,1829,696,637,2.4,Winter,Low,Similar Sci-Fi E,30% off,3356
935,Series,Action,08-06-2024,07:34 AM,Tuesday,759,38421,121,04:12 AM,Friday,25-34,Male,Australia,2108,1912,603,1.3,Spring,High,Similar Series B,Online Ads,15077
936,Movie,Thriller,07-08-2024,04:06 PM,Thursday,196,99438,106,09:21 AM,Saturday,35-44,Female,Italy,1921,1100,1228,2,Fall,Low,Similar Movie A,Email Campaign,13164
937,Documentary,Sci-Fi,8/26/2024,05:28 PM,Friday,84,81043,33,02:45 AM,Saturday,45-54,Male,USA,1522,914,1452,2,Winter,Medium,Similar Action D,Social Media,6555
938,Series,Nature,8/13/2024,11:26 AM,Tuesday,247,70358,134,10:48 PM,Sunday,18-24,Male,Germany,1540,1862,1204,2.4,Summer,Medium,Similar Thriller H,Print Media,14758
939,Movie,Action,8/16/2024,02:32 AM,Thursday,115,6254,44,06:51 AM,Tuesday,45-54,Female,UK,2107,1284,340,1.5,Winter,Low,Similar Thriller H,Print Media,6307
940,Series,Romance,9/13/2024,01:15 AM,Saturday,756,2015,131,05:07 AM,Friday,18-24,Female,Australia,63,1193,279,3,Spring,Medium,Similar Doc C,Social Media,3767
941,Movie,Thriller,09-03-2024,01:40 AM,Saturday,191,20592,61,10:22 AM,Saturday,35-44,Female,Australia,1888,603,1046,3.1,Winter,High,Similar Action D,30% off,16602
942,Series,Action,08-12-2024,06:52 AM,Tuesday,669,21734,25,01:52 PM,Sunday,35-44,Female,USA,718,1813,876,2.4,Winter,Medium,Similar Sci-Fi E,Email Campaign,18453
943,Movie,Nature,7/14/2024,01:32 PM,Monday,94,44016,24,03:32 AM,Friday,35-44,Female,USA,2431,1431,227,2.3,Fall,High,Similar Action D,Online Ads,11880
944,Movie,Romance,09-06-2024,03:40 PM,Monday,125,18362,52,04:55 AM,Saturday,18-24,Male,Canada,493,919,1267,4.2,Fall,High,Similar Doc C,TV Ads,891
945,Movie,Sci-Fi,07-01-2024,07:29 PM,Thursday,188,76120,28,02:04 AM,Saturday,25-34,Female,France,1019,12,1206,4.1,Fall,Medium,Similar Romance F,Print Media,1672
946,Series,Action,7/22/2024,06:48 PM,Wednesday,555,74242,120,07:14 AM,Sunday,35-44,Female,Germany,1094,1891,11,1.9,Spring,High,Similar Series B,TV Ads,7751
947,Documentary,History,8/23/2024,08:50 AM,Tuesday,118,81793,62,10:10 AM,Tuesday,45-54,Female,Australia,1785,1074,1182,2.3,Spring,Medium,Similar Series B,Print Media,14195
948,Movie,Action,07-02-2024,03:13 PM,Saturday,125,6813,60,10:36 AM,Friday,18-24,Male,Canada,2605,430,685,2.3,Summer,Medium,Similar Sci-Fi E,Print Media,6123
949,Documentary,Action,9/14/2024,06:57 PM,Monday,66,22899,31,08:30 PM,Saturday,25-34,Female,Canada,1215,1195,623,4.6,Summer,Medium,Similar History G,30% off,5507
950,Series,History,09-11-2024,11:17 AM,Friday,777,83925,36,03:38 AM,Sunday,45-54,Male,Australia,2980,523,1323,2,Winter,High,Similar Movie A,TV Ads,18193
951,Series,Fantasy,8/22/2024,12:33 AM,Wednesday,1168,33488,34,05:17 AM,Friday,25-34,Female,USA,1276,1003,785,4.8,Summer,Medium,Similar Romance F,Email Campaign,13372
952,Series,Romance,08-11-2024,08:36 PM,Monday,430,2853,50,01:15 PM,Saturday,18-24,Female,Italy,2245,344,263,1,Fall,Medium,Similar Romance F,Email Campaign,19381
953,Documentary,Nature,7/31/2024,05:29 PM,Saturday,72,76286,41,09:13 PM,Sunday,35-44,Male,France,2365,1079,1476,4.6,Spring,Low,Similar Series B,Print Media,12753
954,Series,Fantasy,7/19/2024,08:03 PM,Friday,1124,25044,72,02:22 AM,Friday,35-44,Female,Canada,219,1356,473,2,Fall,Medium,Similar Sci-Fi E,TV Ads,6790
955,Movie,History,09-09-2024,12:13 PM,Thursday,178,89520,39,02:38 AM,Saturday,18-24,Male,USA,832,1843,1077,1.6,Fall,Medium,Similar Movie A,TV Ads,11020
956,Movie,Romance,9/14/2024,01:24 AM,Saturday,90,6509,41,11:43 PM,Saturday,35-44,Female,Germany,1424,1609,1373,1,Fall,Medium,Similar Sci-Fi E,Online Ads,4232
957,Documentary,Sci-Fi,7/26/2024,07:49 PM,Monday,84,66770,32,03:23 PM,Sunday,25-34,Male,UK,2262,387,149,2,Winter,High,Similar Romance F,Online Ads,18066
958,Movie,Thriller,09-07-2024,08:20 AM,Wednesday,170,71108,32,03:50 PM,Tuesday,18-24,Male,Canada,1072,1477,788,1,Summer,Medium,Similar Romance F,Social Media,1198
959,Series,Action,08-07-2024,12:42 PM,Sunday,253,27016,69,08:00 AM,Friday,35-44,Male,Australia,2700,184,1191,2,Summer,Low,Similar Movie A,Email Campaign,146
960,Movie,Thriller,7/28/2024,01:59 AM,Thursday,95,99969,26,10:50 AM,Saturday,18-24,Male,Canada,1516,180,664,3.6,Winter,Medium,Similar Sci-Fi E,Social Media,14451
961,Series,Action,8/30/2024,04:49 AM,Wednesday,741,98490,126,02:10 PM,Sunday,45-54,Male,UK,2847,164,637,4.2,Summer,Low,Similar Sci-Fi E,Social Media,3740
962,Series,Nature,07-02-2024,05:14 AM,Thursday,281,66152,102,08:50 AM,Friday,25-34,Male,UK,1706,1303,1491,2.9,Winter,Medium,Similar Thriller H,Print Media,3552
963,Documentary,History,8/31/2024,11:40 PM,Wednesday,80,65635,55,09:47 PM,Saturday,18-24,Male,UK,764,1034,1264,2.6,Spring,Medium,Similar Movie A,Email Campaign,14325
964,Movie,Romance,9/14/2024,09:25 AM,Sunday,186,70612,73,12:54 AM,Saturday,35-44,Male,India,1004,1168,52,3.3,Fall,Low,Similar Sci-Fi E,Online Ads,10932
965,Series,Comedy,09-11-2024,08:47 AM,Monday,1026,26195,34,03:13 PM,Sunday,18-24,Male,France,2678,1441,1003,2.6,Spring,High,Similar Movie A,30% off,213
966,Documentary,Romance,07-06-2024,02:43 AM,Saturday,121,65957,43,09:17 PM,Tuesday,25-34,Female,France,1396,1889,69,2,Spring,High,Similar Action D,TV Ads,3245
967,Movie,Comedy,09-05-2024,11:48 AM,Sunday,133,25724,46,07:49 PM,Friday,35-44,Female,UK,310,1389,392,4.6,Spring,High,Similar Series B,Email Campaign,17703
968,Movie,Comedy,07-07-2024,10:07 AM,Friday,113,94946,37,05:41 AM,Saturday,35-44,Male,France,2203,1442,1057,4.7,Spring,High,Similar Movie A,30% off,19990
969,Documentary,History,08-09-2024,04:18 AM,Thursday,102,95919,81,04:16 AM,Sunday,35-44,Male,UK,2659,1283,812,2.9,Winter,Low,Similar Series B,Email Campaign,5949
970,Series,Romance,8/29/2024,11:04 AM,Thursday,382,95997,130,10:49 AM,Friday,45-54,Male,India,1990,1365,240,2.9,Fall,Low,Similar Movie A,TV Ads,13706
971,Series,Comedy,8/13/2024,07:09 PM,Wednesday,961,93576,95,10:28 AM,Saturday,35-44,Male,Australia,50,854,316,4.1,Winter,Low,Similar Romance F,Email Campaign,1231
972,Series,Comedy,7/26/2024,01:37 PM,Monday,601,28147,48,04:54 PM,Sunday,25-34,Female,France,1618,1812,107,3,Fall,High,Similar Doc C,TV Ads,15541
973,Series,Drama,07-08-2024,09:04 PM,Friday,1097,42951,135,12:45 AM,Friday,35-44,Male,UK,11,159,1078,5,Fall,Low,Similar Doc C,Email Campaign,918
974,Series,Fantasy,7/26/2024,11:57 AM,Wednesday,728,9101,60,09:27 PM,Saturday,45-54,Female,Italy,73,437,487,3,Winter,Low,Similar Action D,Online Ads,11175
975,Movie,Sci-Fi,7/23/2024,09:08 AM,Wednesday,175,74208,115,12:11 AM,Saturday,18-24,Male,France,428,635,607,3,Fall,Low,Similar Action D,Email Campaign,17043
976,Documentary,Nature,08-03-2024,04:19 AM,Tuesday,83,32508,42,01:47 AM,Sunday,35-44,Female,Germany,1719,172,644,2,Spring,Low,Similar Thriller H,30% off,2883
977,Movie,History,09-05-2024,09:34 PM,Wednesday,110,37280,67,07:45 PM,Tuesday,25-34,Male,Australia,1031,10,1150,1,Winter,Medium,Similar Movie A,TV Ads,140
978,Series,Nature,07-05-2024,08:17 PM,Sunday,1227,17961,77,01:20 PM,Friday,35-44,Female,USA,1743,1536,910,2.5,Spring,High,Similar Romance F,TV Ads,13116
979,Documentary,Drama,7/25/2024,08:41 AM,Friday,89,70039,37,03:08 PM,Saturday,35-44,Male,Canada,498,485,1254,2.8,Winter,Low,Similar Sci-Fi E,Online Ads,4576
980,Series,Action,8/30/2024,08:50 PM,Monday,592,44899,68,01:30 AM,Sunday,25-34,Female,Italy,1979,1804,1166,3.1,Summer,Medium,Similar Doc C,Email Campaign,6450
981,Movie,Sci-Fi,9/14/2024,12:06 AM,Saturday,144,18546,44,09:34 AM,Friday,18-24,Female,USA,225,1188,46,4.9,Winter,Low,Similar Thriller H,Email Campaign,1003
982,Series,Drama,09-12-2024,12:18 PM,Sunday,503,15786,64,11:37 PM,Saturday,35-44,Female,Canada,1219,1753,860,3,Winter,High,Similar Movie A,Print Media,11793
983,Documentary,History,8/26/2024,09:41 AM,Friday,93,63233,36,11:24 AM,Saturday,35-44,Female,Italy,1183,497,1278,2,Spring,High,Similar Action D,Social Media,2295
984,Documentary,History,08-07-2024,10:14 PM,Sunday,60,78973,33,10:56 AM,Sunday,45-54,Male,UK,133,1400,179,4.8,Fall,Medium,Similar Action D,30% off,5795
985,Documentary,Romance,7/14/2024,12:43 AM,Friday,117,11614,36,03:56 AM,Tuesday,45-54,Male,USA,731,1142,551,3,Summer,Medium,Similar Movie A,TV Ads,15250
986,Documentary,Sci-Fi,09-08-2024,03:06 PM,Monday,64,6984,49,12:10 PM,Friday,25-34,Male,France,218,1618,1043,3.7,Winter,Medium,Similar Sci-Fi E,30% off,18931
987,Documentary,Fantasy,8/25/2024,07:07 PM,Sunday,52,18404,28,01:55 PM,Saturday,18-24,Female,Australia,2539,1999,498,4.6,Fall,High,Similar History G,Email Campaign,13616
988,Movie,Romance,09-07-2024,06:51 AM,Sunday,126,49262,84,10:47 PM,Sunday,18-24,Male,USA,353,1962,720,2,Fall,High,Similar History G,Print Media,13407
989,Series,Sci-Fi,8/24/2024,11:51 AM,Wednesday,378,99660,127,09:28 AM,Friday,18-24,Female,Italy,2675,1997,1104,2.2,Fall,Medium,Similar Movie A,30% off,4716
990,Series,Nature,8/19/2024,08:19 PM,Tuesday,854,11067,124,09:12 AM,Saturday,45-54,Female,Germany,2616,90,1235,2.6,Summer,High,Similar Thriller H,Social Media,13244
991,Documentary,Drama,09-12-2024,02:52 PM,Friday,119,15921,66,10:34 AM,Sunday,45-54,Male,France,120,81,396,1.6,Fall,Low,Similar Movie A,30% off,1726
992,Documentary,Drama,07-10-2024,07:41 AM,Friday,103,54796,62,11:51 PM,Friday,35-44,Male,UK,1871,375,435,5,Summer,Medium,Similar Series B,TV Ads,5531
993,Documentary,Drama,8/21/2024,04:17 PM,Wednesday,68,25960,53,06:02 PM,Saturday,18-24,Female,Australia,1735,1955,23,1,Summer,Low,Similar Action D,Social Media,10259
994,Documentary,Action,07-02-2024,12:55 PM,Tuesday,96,35367,24,02:58 AM,Saturday,35-44,Female,USA,2433,788,436,4.7,Fall,Medium,Similar Sci-Fi E,Online Ads,8002
995,Movie,Drama,08-03-2024,07:27 AM,Wednesday,126,69258,61,07:55 AM,Sunday,18-24,Female,USA,802,1002,789,3,Fall,High,Similar Sci-Fi E,Print Media,9895
996,Movie,Comedy,8/28/2024,07:59 PM,Tuesday,95,54932,46,04:27 PM,Tuesday,45-54,Female,France,2404,506,1252,3.8,Summer,High,Similar Romance F,Social Media,7110
997,Series,Action,07-08-2024,01:51 AM,Friday,784,53585,29,12:37 PM,Friday,45-54,Male,UK,1919,430,974,1.3,Summer,Medium,Similar Sci-Fi E,Online Ads,15526
998,Documentary,Thriller,9/14/2024,05:23 AM,Thursday,73,5729,53,04:08 PM,Saturday,35-44,Male,USA,1889,228,63,4.7,Summer,Medium,Similar Romance F,Online Ads,19623
999,Movie,Sci-Fi,08-01-2024,04:45 AM,Tuesday,101,53886,27,11:48 AM,Sunday,45-54,Male,Canada,2821,1687,572,3.7,Summer,High,Similar Movie A,30% off,6280
1000,Series,Comedy,08-06-2024,12:52 AM,Saturday,678,51755,130,06:53 AM,Friday,18-24,Male,USA,2783,976,1001,3,Summer,Low,Similar Sci-Fi E,Print Media,3363
